id,name,metropolis,street,houseNumber,postalCode,city,state,country,stationCategory,owner,organisationalUnit,countryCode,latitude,longitude,timeZone
2567,Hartenstein,{},Bahnhofstraße,,08118,Hartenstein,Sachsen,DE,CATEGORY_6,DB Regio-Netze,Erzgebirgsbahn (EGB),DE,,,Europe/Berlin
2568,Hartershofen,{},Hartershofen,60,91628,Steinsfeld,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,49.416762,10.242238,Europe/Berlin
257,Bad Bodendorf,{},Bahnhofstr.,4,53489,Sinzig,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.556266,7.217217,Europe/Berlin
2570,Harthaus,{},St. Cäciliastr.,7,82110,Germering,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.133502,11.387867,Europe/Berlin
2571,Hartmannmühle,{},Müglitztalstr.,,01778,Geising,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.778384,13.792418,Europe/Berlin
2574,Hartmannshof,{},Bahnhofstr.,7,91224,Pommelsbrunn,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,49.498858,11.554562,Europe/Berlin
2576,Hasbergen (Kr Osnabrück),{},Bahnhofstr.,1,49205,Hasbergen ,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,52.241697,7.953967,Europe/Berlin
2577,Haslach,{},Schwarzwaldstr.,7,77716,Haslach,Baden-Württemberg,DE,CATEGORY_5,DB S&S,RB Südwest,DE,48.28004,8.087975,Europe/Berlin
2578,Hasloch am Main,{},Bahnhofstraße,,97907,Hasloch,Bayern,DE,CATEGORY_6,DB Regio-Netze,Westfrankenbahn (WFB),DE,,,Europe/Berlin
2579,Haspelmoor,{},Bahnhofstr.,2,82285,Hattenhofen,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.223263,11.098784,Europe/Berlin
258,Bad Brambach,{},Bahnhofstr.,3,08648,Bad Brambach,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.217587,12.311414,Europe/Berlin
2580,Hassel (Saar),{},Eisenbahnstr.,71,66386,St. Ingbert,Saarland,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.263323,7.171309,Europe/Berlin
2581,Hasselbrook,{},Hammer Steindamm,58,22089,Hamburg,Hamburg,DE,CATEGORY_3,DB S&S,RB Nord,DE,53.564711,10.056129,Europe/Berlin
2582,Haßfurt,{},Bahnhofstr.,12,97437,Haßfurt,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,50.033323,10.509998,Europe/Berlin
2585,Haßloch (Pfalz),{},Bahnhofstr.,108a,67454,Haßloch,Rheinland-Pfalz,DE,CATEGORY_4,DB S&S,RB Mitte,DE,49.371956,8.253396,Europe/Berlin
2586,Haßmersheim,{},Neckarstraße,11,74855,Haßmersheim,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,49.30403,9.154129,Europe/Berlin
2587,Haste (Han),{},Hauptstr.,26,31559,Haste,Niedersachsen,DE,CATEGORY_4,DB S&S,RB Nord,DE,52.379656,9.389097,Europe/Berlin
2588,Hattenheim,{},Hauptstr.,60,65347,Eltville,Hessen,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.013663,8.0568,Europe/Berlin
2589,Hattersheim (Main),{},Bahnhofsplatz,,65795,Hattersheim (Main),Hessen,DE,CATEGORY_4,DB S&S,RB Mitte,DE,50.067879,8.489638,Europe/Berlin
259,Bad Breisig,{},Koblenzerstr.,86,53498,Bad Breisig,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,RB Mitte,DE,50.504218,7.304564,Europe/Berlin
2590,Hattert,{},Hauptstr.,2,57644,Müschenbach,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.676034,7.776343,Europe/Berlin
2592,Hattingen (Ruhr),{},Bahnhofstr.,79,45525,Hattingen ,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,51.400911,7.169865,Europe/Berlin
2593,Hattingen (Ruhr) Mitte,{},Martin-Luther-Straße,18,45525,Hattingen Mitte,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.397198,7.180538,Europe/Berlin
2594,Hattorf,{},Bahnhofstraße,1,37197,Hattorf am Harz,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,51.646223,10.235999,Europe/Berlin
2595,Hatzenport,{},Oberstraße,113,56332,Hatzenport,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.227678,7.413508,Europe/Berlin
2596,Lübeck-St.Jürgen,{},Mönkhofer Weg,199,23564,Lübeck,Schleswig-Holstein,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.842321,10.702942,Europe/Berlin
2597,Hauenstein (Pfalz),{},Alte Bundesstr.,2,76846,Hauenstein ,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.201394,7.830006,Europe/Berlin
2599,Haupeltshofen,{},Waltenhauser Str.,3,86480,Aletshausen,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,48.180467,10.38243,Europe/Berlin
2600,Hauptstuhl,{},Bahnhofstr. 15 a,,66851,Hauptstuhl,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,RB Mitte,DE,49.401974,7.490949,Europe/Berlin
2601,Hausach,{},Eisenbahnstr.,5,77756,Hausach,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,48.284924,8.181665,Europe/Berlin
2603,Hausen,{},Breitenhölzer Str.,1,37327,Hausen,Thüringen,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.382523,10.379167,Europe/Berlin
2604,Hausen (Schwab),{},Mindelheimer Str.,61,87775,Salgen,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,48.101004,10.482517,Europe/Berlin
2605,Hausen i Tal,{},Bahnhofstraße,1,88631,Beuron,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.080408,9.027574,Europe/Berlin
2606,Hausen-Raitbach,{},Am Bahnhof,1,79650,Schopfheim,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,47.67931,7.846041,Europe/Berlin
2607,Häuserhof,{},B,455,63667,Nidda,Hessen,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.418594,8.939159,Europe/Berlin
2608,Hausham,{},Miesbacher Str.,2a,83734,Hausham,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,47.750412,11.840257,Europe/Berlin
261,Bad Camberg,{},Casper-Hoffmann-Platz,1,65520,Bad Camberg,Hessen,DE,CATEGORY_5,DB S&S,RB Mitte,DE,50.296433,8.255036,Europe/Berlin
2610,Havixbeck,{},Lasbeck,38,48329,Havixbeck,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.966713,7.407711,Europe/Berlin
2612,Hebertsfelden,{},Bahnhofstraße,3,84332,Hebertsfelden,Bayern,DE,CATEGORY_6,DB Regio-Netze,Südostbayernbahn (SOB),DE,,,Europe/Berlin
2614,Hechingen,{},Bahnhofstr.,23,72379,Hechingen,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.359601,8.968775,Europe/Berlin
2615,Hechthausen,{},Raifeisenstr.,1,21755,Hechthausen,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.638716,9.228071,Europe/Berlin
2616,Ahnatal-Heckershausen,{},Bahnhofstraße,,34292,Ahnatal,Hessen,DE,CATEGORY_6,DB Regio-Netze,Kurhessenbahn (KHB),DE,,,Europe/Berlin
2618,Hedemünden,{},Bahnhofsweg,2,34346,Hann.Münden-Hedemünden,Niedersachsen,DE,CATEGORY_5,DB S&S,RB Nord,DE,51.392164,9.762144,Europe/Berlin
2619,Hedersdorf,{},Kirchweg,4a,91220,Schnaittach,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,49.569344,11.338705,Europe/Berlin
262,Bad Doberan,{},Bahnhofsplatz,1,18209,Bad Doberan,Mecklenburg-Vorpommern,DE,CATEGORY_5,DB S&S,RB Ost,DE,54.100004,11.905335,Europe/Berlin
2620,Hedersleben-Wedderstedt,{},Bahnhofstr.,1,06458,Wedderstedt,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.844688,11.250771,Europe/Berlin
2621,Hamm-Heessen,{},Kleine Amtsstr.,,59073,Hamm (Heessen),Nordrhein-Westfalen,DE,CATEGORY_4,DB S&S,RB West,DE,51.709195,7.831551,Europe/Berlin
2622,Hegermühle,{},Am Herrensee,,15344,Strausberg,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.548375,13.866607,Europe/Berlin
2623,Heggen,{},Attendorner Straße,121,57413,Finnentrop,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.153517,7.963238,Europe/Berlin
2624,Hegne,{},Nachtwaid,1,78476,Allensbach,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,47.706037,9.099572,Europe/Berlin
2625,Heide (Holst),{},Güterstraße,13,25746,Heide,Schleswig-Holstein,DE,CATEGORY_3,DB S&S,RB Nord,DE,54.193563,9.101029,Europe/Berlin
2628,Heidelberg Hbf,{},Willy-Brandt-Platz,5,69115,Heidelberg,Baden-Württemberg,DE,CATEGORY_2,DB S&S,RB Südwest,DE,49.403567,8.675442,Europe/Berlin
2629,Heidelberg-Altstadt,{},Am Karlstor,1,69118,Heidelberg,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,49.415237,8.720887,Europe/Berlin
263,Ammern,{},Westfalenstraße,1,99974,Mühlhausen (Thür),Thüringen,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.233346,10.458086,Europe/Berlin
2630,Heidelberg-Kirchheim/Rohrbach,{},Hardtstraße,1,69124,Heidelberg,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,49.379389,8.675383,Europe/Berlin
2631,Heidelberg-Pfaffengrund/Wieblingen,{},Kurpfalzring,77,69123,Heidelberg-Wieblingen,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,49.411929,8.64157,Europe/Berlin
2632,Heidelberger Platz,{},Mecklenburgerstr.,23,14197,Berlin,Berlin,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.479972,13.312018,Europe/Berlin
2636,Heidenau,{},Siegfried-Rädel-Str.,1,01809,Heidenau,Sachsen,DE,CATEGORY_4,DB S&S,RB Südost,DE,50.981859,13.857887,Europe/Berlin
2637,Heidenau Süd,{},Pirnaerstr.,30a,01809,Heidenau,Sachsen,DE,CATEGORY_5,DB S&S,RB Südost,DE,50.971696,13.874717,Europe/Berlin
2638,Heidenau-Großsedlitz,{},Am Niederhof,2,01809,Heidenau,Sachsen,DE,CATEGORY_5,DB S&S,RB Südost,DE,50.960822,13.894877,Europe/Berlin
2639,Heidenheim,{},Bahnhofsplatz,1,89518,Heidenheim,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,48.68017,10.156642,Europe/Berlin
264,Bad Driburg (Westf),{},Bahnhofstr.,4,33014,Bad Driburg,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.730323,9.03081,Europe/Berlin
2640,Heidenheim Voithwerk,{},Ulmer Str.,,89522,Heidenheim,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.669482,10.156077,Europe/Berlin
2641,Heidenheim-Mergelstetten,{},Poststr.,19,89522,Heidenheim,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.653279,10.160976,Europe/Berlin
2642,Heidenheim-Schnaitheim,{},Am Jagtschlößle,13,89520,Heidenheim,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.708281,10.15876,Europe/Berlin
2644,Heidesheim (Rheinhess),{},Bahnhofstr.,27,55262,Heidesheim ,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,RB Mitte,DE,49.997023,8.111318,Europe/Berlin
2645,Heidkrug,{},Bremer Str.,312,27751,Delmenhorst,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.057093,8.680195,Europe/Berlin
2646,Schortens-Heidmühle (Oldb),{},Oldenburgerstr.,1,26419,Schortens,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.542158,7.946367,Europe/Berlin
2647,Heigenbrücken,{},Hüttenwiesen (an St2317),,63869,Heigenbrücken,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,50.02286,9.380805,Europe/Berlin
2648,Heilbronn Hbf,{},Bahnhofstr.,30,74072,Heilbronn,Baden-Württemberg,DE,CATEGORY_3,DB S&S,RB Südwest,DE,49.143306,9.207715,Europe/Berlin
2650,Heilbronn Sülmertor,{},Am Sülmertor,1,74076,Heilbronn,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,49.151601,9.220598,Europe/Berlin
2651,Mücheln (Geiseltal) - Stadt,{},Eptingerrhein,25,06249,Mücheln ,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.303855,11.813771,Europe/Berlin
2653,Heiligengrabe,{},Blesendorfer Weg,,16909,Heiligengrabe,Brandenburg,DE,CATEGORY_7,DB S&S,RB Ost,DE,53.1501066,12.3425844,Europe/Berlin
2654,Heilbad Heiligenstadt,{},Bahnhofsplatz,1,37308,Heilbad Heiligenstadt ,Thüringen,DE,CATEGORY_4,DB S&S,RB Südost,DE,51.3773156,10.1245183,Europe/Berlin
2655,Heiligenstein (Pfalz),{},Bahnhofstr.,31,67354,Römerberg,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.28566,8.393726,Europe/Berlin
2657,Heilsbronn,{},Bahnhofplatz,4,91560,Heilsbronn,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,49.34595,10.791053,Europe/Berlin
2658,Heimbach (Nahe),{},Am alten Bahnhof,,55779,Heimbach ,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.617676,7.231047,Europe/Berlin
2659,Heimenkirch,{},Bahnhofstr.,7,88178,Heimenkirch,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,47.628909,9.9021,Europe/Berlin
266,Bad Dürkheim,{},Mannheimer Str.,14,67098,Bad Dürkheim,Rheinland-Pfalz,DE,CATEGORY_4,DB S&S,RB Mitte,DE,49.460633,8.170701,Europe/Berlin
2660,Heimersheim,{},Landskronerstr.,1,53474,Bad Neuenahr-Ahrweiler,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,RB Mitte,DE,50.54745,7.174409,Europe/Berlin
2662,Heimfeld,{},Heimfelder Str.,2,21075,Hamburg,Hamburg,DE,CATEGORY_4,DB S&S,RB Nord,DE,53.465481,9.963187,Europe/Berlin
2663,Heimstetten,{},Bahnhofstr.,,85551,Kirchheim,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.158755,11.759659,Europe/Berlin
2664,Alheim-Heinebach,{},Bahnhofstr.,57,36211,Alheim,Hessen,DE,CATEGORY_6,DB S&S,RB Mitte,DE,51.045739,9.664423,Europe/Berlin
2667,Heinzenhausen,{},Hauptstr.,20,67742,Heinzenhausen,Rheinland-Pfalz,DE,CATEGORY_7,DB S&S,RB Mitte,DE,49.6255955,7.60743678,Europe/Berlin
2669,Heitersheim,{},Eisenbahnstr.,49,79423,Heitersheim,Baden-Württemberg,DE,CATEGORY_5,DB S&S,RB Südwest,DE,47.879859,7.646194,Europe/Berlin
267,Bad Dürkheim-Trift,{},Triftweg,130,67098,Bad Dürkheim,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.466416,8.193072,Europe/Berlin
2670,Nidderau,{},Bahnhofstraße,108,61130,Nidderau,Hessen,DE,CATEGORY_5,DB S&S,RB Mitte,DE,50.230826,8.880233,Europe/Berlin
2671,Heldrungen,{},Bahnhofstr.,18,06577,Heldrungen,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.302171,11.183186,Europe/Berlin
2672,Helenesee,{},Im Wald,,15236,Frankfurt (Oder),Brandenburg,DE,CATEGORY_7,DB S&S,RB Ost,DE,52.278758,14.478219,Europe/Berlin
2674,Helmbrechts,{},Bahnhofstr.,5,95233,Helmbrechts,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,50.2338,11.724351,Europe/Berlin
2675,Helmsdorf (b Pirna),{},Pirnaer Landstr.,7,01833,Stolpen OT.Helmsdorf,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.034205,14.046491,Europe/Berlin
2677,Helmstedt,{},Bahnhofstr.,3,38350,Helmstedt,Niedersachsen,DE,CATEGORY_4,DB S&S,RB Nord,DE,52.222086,11.010553,Europe/Berlin
2678,Helpup,{},Bahnhofstr.,64a,33813,Oerlinghausen,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,RB West,DE,51.97738,8.714725,Europe/Berlin
268,Bad Dürrenberg,{},Am Bahnhof,2,06231,Bad Dürrenberg,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.305165,12.071053,Europe/Berlin
2681,Hemmerde,{},Auf dem Siepen,,59427,Unna (Hemmerde),Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.553942,7.803364,Europe/Berlin
2682,Hemmersdorf (Saar),{},Bahnstr.,2,66780,Rehlingen-Siersburg,Saarland,DE,CATEGORY_7,DB S&S,RB Mitte,DE,49.353998,6.614569,Europe/Berlin
2683,Hemmoor,{},An der Bahn,4,21745,Hemmoor,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.684081,9.165803,Europe/Berlin
2684,Hemsbach,{},Bahnhofstr.,1,69502,Hemsbach,Baden-Württemberg,DE,CATEGORY_5,DB S&S,RB Südwest,DE,49.590869,8.648722,Europe/Berlin
2686,Henfenfeld,{},Bahnhofstr.,20,91239,Henfenfeld,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.501412,11.38655,Europe/Berlin
2688,Hennef (Sieg),{},Bahnhofstr.,13,53773,Hennef (Sieg),Nordrhein-Westfalen,DE,CATEGORY_3,DB S&S,RB West,DE,50.773332,7.284592,Europe/Berlin
2689,Hennen,{},Scherlingstraße,84,58640,Iserlohn,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.437155,7.646847,Europe/Berlin
269,Bad Elster,{},Am Bahnhof,4,08645,Bad Elster,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.296672,12.256286,Europe/Berlin
2690,Hennersdorf (Sachs),{},Bahnhofstraße,,09573,Augustusburg,Sachsen,DE,CATEGORY_6,DB Regio-Netze,Erzgebirgsbahn (EGB),DE,,,Europe/Berlin
2691,Hennigsdorf (b Berlin),{},Postplatz,1,16761,Hennigsdorf,Brandenburg,DE,CATEGORY_3,DB S&S,RB Ost,DE,52.6382034,13.2053357,Europe/Berlin
2693,Heppenheim (Bergstr),{},Kalterer Str.,4,64646,Heppenheim,Hessen,DE,CATEGORY_5,DB S&S,RB Mitte,DE,49.641553,8.633379,Europe/Berlin
2695,Herbertingen,{},Rötenweg,13,88518,Herbertingen,Baden-Württemberg,DE,CATEGORY_5,DB S&S,RB Südwest,DE,48.063945,9.414604,Europe/Berlin
2696,Herbertingen Ort,{},Denkemerweg,27,88518,Herbertingen,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.05357,9.433397,Europe/Berlin
2697,Herbertshofen,{},Am Bahnhof,2,86405,Meitingen,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.529528,10.848027,Europe/Berlin
2698,Herblingen,{},Bruderhalde,1,8207,Schaffhausen,Schweiz CH,CH,,DB S&S,RB Südwest,CH,47.717003,8.664127,Europe/Berlin
2699,Herbolzheim (Breisgau),{},Stockfeldstr.,1,79336,Herbolzheim ,Baden-Württemberg,DE,CATEGORY_5,DB S&S,RB Südwest,DE,48.223866,7.767638,Europe/Berlin
27,Ahrensburg,{},Bahnhofstr.,13,22926,Ahrensburg,Schleswig-Holstein,DE,CATEGORY_4,DB S&S,RB Nord,DE,53.669171,10.236206,Europe/Berlin
270,Bad Empfing,{},Kotzinger Straße,,83278,Traunstein,Bayern,DE,CATEGORY_6,DB Regio-Netze,Südostbayernbahn (SOB),DE,,,Europe/Berlin
2700,Herbolzheim (Jagst),{},Neudenauer Str.,1,74861,Neudenau,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,49.281494,9.259824,Europe/Berlin
2701,Herborn (Dillkr),{},Bahnhofsplatz,1,35745,Herborn,Hessen,DE,CATEGORY_4,DB S&S,RB Mitte,DE,50.684405,8.30814,Europe/Berlin
2703,Herbrechtingen,{},Bahnhofsplatz,1,89542,Herbrechtingen,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.625634,10.170334,Europe/Berlin
2705,Herchen,{},Stromberger Str.,1,51570,Windeck,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,50.771269,7.521349,Europe/Berlin
2706,Herdecke,{},Bahnhofstraße,45,58313,Herdecke,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.404806,7.432619,Europe/Berlin
2707,Herdorf,{},Am Bahnhof,1,57562,Herdorf,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.778301,7.953074,Europe/Berlin
2708,Herford,{},Bahnhofsplatz,3,32052,Herford,Nordrhein-Westfalen,DE,CATEGORY_2,DB S&S,RB West,DE,52.119609,8.663643,Europe/Berlin
2709,Hergatz,{},Bahnhofstr.,4,88145,Hergatz,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,47.64681,9.827382,Europe/Berlin
271,Bad Ems,{},Bahnhofsplatz,1,56130,Bad Ems,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,RB Mitte,DE,50.327652,7.728637,Europe/Berlin
2710,Hergershausen,{},Hügelstraße,3,64832,Babenhausen,Hessen,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.936802,8.916575,Europe/Berlin
2712,Heringen (Helme),{},Bahnhofstr.,27,99765,Heringen/Helme,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.451498,10.875255,Europe/Berlin
2714,Herlasgrün,{},Bahnhofstr.,5,08543,Pöhl,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.570936,12.235424,Europe/Berlin
2715,Herleshausen,{},Bahnhofstr.,34,37293,Herleshausen,Hessen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.002642,10.171661,Europe/Berlin
2716,Hermannstraße,{},Hermannstr.,160,12051,Berlin,Berlin,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.46751,13.431313,Europe/Berlin
2717,Hermaringen,{},Bahnhofstr.,1,89568,Hermaringen,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.594584,10.258331,Europe/Berlin
2718,Friedrichshafen Landratsamt,{},Zeppelinstraße,68,88045,Friedrichshafen,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,47.657146,9.451988,Europe/Berlin
272,Bad Ems West,{},Ernst Born Str.,5,56130,Bad Ems,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.330694,7.706039,Europe/Berlin
2720,Hermsdorf (b Dresden),{},Medinger Str.,1,01458,Ottendorf-Okrilla,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.165545,13.815351,Europe/Berlin
2721,Hermsdorf-Klosterlausnitz,{},Bahnhofstr.,1,07629,Hermsdorf-Klosterlausnitz,Thüringen,DE,CATEGORY_5,DB S&S,RB Südost,DE,50.903779,11.858626,Europe/Berlin
2722,Herne,{},Konrad-Adenauer-Platz,1,44623,Herne,Nordrhein-Westfalen,DE,CATEGORY_3,DB S&S,RB West,DE,51.543652,7.21783,Europe/Berlin
2723,Herne-Börnig,{},Berkelstraße,34,44628,Herne,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.554789,7.26835,Europe/Berlin
2724,Heroldsberg,{},Am Bahnhof,1,90562,Heroldsberg,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.5286137,11.1499214,Europe/Berlin
2725,Herrath,{},Seidenweberstr.,56,41189,Mönchengladbach,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.104316,6.367399,Europe/Berlin
2726,Herrenberg,{},Bahnhofstr.,14,71083,Herrenberg,Baden-Württemberg,DE,CATEGORY_3,DB S&S,RB Südwest,DE,48.593991,8.862662,Europe/Berlin
2727,Herrensee,{},E.-Thälmann-Str.,,15345,Rehfelde OT Herrensee,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.529928,13.886577,Europe/Berlin
2728,Herrlingen,{},Bahnhofstr.,17,89134,Blaustein,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.417731,9.89773,Europe/Berlin
2730,Herrnburg,{},Hauptstr.,29,23923,Lüdersdorf,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,53.837707,10.760008,Europe/Berlin
2732,Herrsching,{},Bahnhofsplatz,1,82211,Herrsching,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,47.998849,11.170571,Europe/Berlin
2733,Hersbruck (links Pegnitz),{},Ostbahnstr.,67,91217,Hersbruck,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.500462,11.435143,Europe/Berlin
2734,Hersbruck (rechts Pegnitz),{},Am Bahngelände,2,91217,Hersbruck,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,49.510073,11.423826,Europe/Berlin
2735,Herten (Baden),{},Bahnhofstr.,107,79618,Rheinfelden,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,47.549507,7.739663,Europe/Berlin
2736,Hervest-Dorsten,{},Am Holzplatz,4,46284,Dorsten-Hervest Dorsten,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.67191,6.974167,Europe/Berlin
2737,Herxheim am Berg,{},Hauptstr.,30,67273,Herxheim,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.509491,8.190044,Europe/Berlin
2739,Herzberg (Elster),{},Anhalterstr.,148,04916,Herzberg ,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.679446,13.202786,Europe/Berlin
274,Bad Endorf (Oberbay),{},Bahnhofplatz,4,83093,Bad Endorf ,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,47.905066,12.301558,Europe/Berlin
2740,Herzberg (Harz),{},Bahnhofstr.,44,37412,Herzberg am Harz,Niedersachsen,DE,CATEGORY_5,DB S&S,RB Nord,DE,51.643861,10.329923,Europe/Berlin
2742,Herzberg Schloß,{},Von-Einem-Straße,5,37412,Herzberg am Harz,Niedersachsen,DE,CATEGORY_7,DB S&S,RB Nord,DE,51.654495,10.332804,Europe/Berlin
2743,Herzebrock,{},Bahnhofstr.,1,33442,Herzebrock,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.880225,8.236268,Europe/Berlin
2744,Herzogenrath,{},Bahnhofstr.,1,52134,Herzogenrath,Nordrhein-Westfalen,DE,CATEGORY_3,DB S&S,RB West,DE,50.870916,6.094486,Europe/Berlin
2746,Hesepe,{},Alfhausener Str.,7,49565,Bramsche -Hesepe,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,52.439221,7.967599,Europe/Berlin
