id,name,availableTransports,transportAssociations,countryCode,state,timeZone,latitude,longitude
4755,Okarben,['CITY_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.252664,8.75335
4756,Oker,"['REGIONAL_TRAIN', 'BUS']","['IAM', 'NASA', 'VRB']",DE,NI,Europe/Berlin,51.904879,10.478146
4757,Olbernhau,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.656255,13.336774
4758,Olbernhau-Grünthal,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.649844,13.364854
476,Bellheim Bf,['CITY_TRAIN'],"['VRN', 'KVV']",DE,RP,Europe/Berlin,49.188303,8.29456
4762,Köln/Bonn Flughafen,"['REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']",['VRS'],DE,NW,Europe/Berlin,50.878901,7.119302
4763,Olching,['CITY_TRAIN'],['MVV'],DE,BY,Europe/Berlin,48.209995,11.335602
4764,Oldenburg(Holst),['BUS'],['SH'],DE,SH,Europe/Berlin,54.283824,10.882838
4765,Oldenburg(Oldb)Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']","['VBN', 'IAM']",DE,NI,Europe/Berlin,53.144323,8.222713
4766,Oldenbüttel,['CITY_TRAIN'],"['VBN', 'IAM']",DE,NI,Europe/Berlin,53.283432,8.810466
4767,Olpe,['REGIONAL_TRAIN'],"['VRS', 'WT']",DE,NW,Europe/Berlin,51.027738,7.841447
4768,Olsberg,"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,51.360495,8.484206
4769,Olsbrücken,['REGIONAL_TRAIN'],['VRN'],DE,RP,Europe/Berlin,49.538071,7.652759
4770,Opladen,"['REGIONAL_TRAIN', 'BUS']",['VRS'],DE,NW,Europe/Berlin,51.066175,7.008775
4771,Oppenau,['REGIONAL_TRAIN'],['TGO'],DE,BW,Europe/Berlin,48.471999,8.159761
4772,Oppenheim,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['RNN'],DE,RP,Europe/Berlin,49.85756,8.358078
4773,Oppenweiler(Württ),['REGIONAL_TRAIN'],['VVS'],DE,BW,Europe/Berlin,48.981518,9.462785
4775,Oppurg,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.7058793,11.6506791
4777,Oranienburg (S),['CITY_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.7537108,13.2490718
4777,Oranienburg,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN']",['VBB'],DE,BB,Europe/Berlin,52.753653,13.249613
4778,Berlin Oranienburger Straße,['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.52521,13.393052
4779,Orlamünde,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.775661,11.544899
478,Bad Belzig,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.135969,12.594981
4780,Orschweier,['REGIONAL_TRAIN'],['TGO'],DE,BW,Europe/Berlin,48.274192,7.790281
4781,Ortrand,['REGIONAL_TRAIN'],"['VBB', 'VVO']",DE,BB,Europe/Berlin,51.373633,13.764948
4783,Oschatz,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,SN,Europe/Berlin,51.3117403,13.1040555
4784,Oschersleben(Bode),"['REGIONAL_TRAIN', 'BUS']","['NASA', 'MAR']",DE,ST,Europe/Berlin,52.030726,11.22684
4786,Osnabrück Altstadt,"['REGIONAL_TRAIN', 'BUS']","['IAM', 'WT']",DE,NI,Europe/Berlin,52.280935,8.045902
4787,Osnabrück Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'INTER_REGIONAL_TRAIN']","['IAM', 'WT']",DE,NI,Europe/Berlin,52.272851,8.061781
4788,Oßmannstedt,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,51.0190867,11.4252984
4789,Osterburg,"['BUS', 'CITY_TRAIN']",['NASA'],DE,ST,Europe/Berlin,52.787668,11.760386
479,Bempflingen,['REGIONAL_TRAIN'],"['VVS', 'NALDO']",DE,BW,Europe/Berlin,48.572364,9.273425
4790,Osterburken,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['HNV', 'VRN']",DE,BW,Europe/Berlin,49.429657,9.422692
4793,Osterhofen(Nby),['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.695474,13.018705
4794,Osterhofen(Oberbay),['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.687655,11.986881
4795,Osterholz-Scharmbeck,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VBN', 'IAM']",DE,NI,Europe/Berlin,53.222776,8.797434
4796,Ostermünchen,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.942148,12.041588
4797,Osternienburg,[],"['NASA', 'MDV']",DE,ST,Europe/Berlin,51.783518,12.03059
480,Benediktbeuern,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.709121,11.403051
4800,Osterspai,['REGIONAL_TRAIN'],['VRM'],DE,RP,Europe/Berlin,50.245071,7.615074
4801,Osterstedt,['REGIONAL_TRAIN'],['SH'],DE,SH,Europe/Berlin,54.102219,9.575455
4802,Osterwald,['REGIONAL_TRAIN'],['IAM'],DE,NI,Europe/Berlin,52.097344,9.636544
4803,Osterweddingen,"['REGIONAL_TRAIN', 'BUS']","['NASA', 'MAR']",DE,ST,Europe/Berlin,52.049135,11.575921
4806,Ostheim(b Butzbach),['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.406598,8.675319
4807,Ostheim(Kr Hanau),['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.2191,8.903381
4808,Osthofen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['RNN', 'VRN']",DE,RP,Europe/Berlin,49.705423,8.325988
4809,Berlin Ostkreuz (S),['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.503003,13.469309
4809,Berlin Ostkreuz,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN']",['VBB'],DE,BE,Europe/Berlin,52.503037,13.469105
481,Bengel,"['REGIONAL_TRAIN', 'BUS']",['VRT'],DE,RP,Europe/Berlin,50.010379,7.05803
4811,Ostrau,['REGIONAL_TRAIN'],"['NASA', 'VMS', 'MDV']",DE,SN,Europe/Berlin,51.200294,13.166405
4812,Graal-Müritz,['REGIONAL_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.248777,12.245387
4813,Rostock-Torfbrücke,['REGIONAL_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.241758,12.227735
4815,Rickling,['REGIONAL_TRAIN'],"['SH', 'HVV']",DE,SH,Europe/Berlin,53.999058,10.168318
4817,Hamburg-Othmarschen,['CITY_TRAIN'],"['IAM', 'SH', 'HVV']",DE,HH,Europe/Berlin,53.559233,9.885967
4818,Ötigheim,['CITY_TRAIN'],['KVV'],DE,BW,Europe/Berlin,48.888526,8.240582
4819,Ötisheim,['REGIONAL_TRAIN'],['VPE'],DE,BW,Europe/Berlin,48.966571,8.813508
482,Bennemühlen,"['BUS', 'CITY_TRAIN']","['IAM', 'GVH']",DE,NI,Europe/Berlin,52.580993,9.726836
4820,Höxter-Ottbergen,['REGIONAL_TRAIN'],['WT'],DE,NW,Europe/Berlin,51.71099,9.304909
4821,Ottendorf(Mittweida),['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.935117,12.952856
4822,Ottendorf-Okrilla Hp,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,51.1866768,13.8359553
4823,Ottendorf-Okrilla Nord,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,51.1970686,13.8351131
4824,Ottendorf-Okrilla Süd,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,51.1779675,13.8249153
4825,Ottenhofen(Oberbay),['CITY_TRAIN'],['MVV'],DE,BY,Europe/Berlin,48.218134,11.879385
4826,Ottenhofen-Bergel,"['REGIONAL_TRAIN', 'BUS']",['VGN'],DE,BY,Europe/Berlin,49.45579,10.355976
4827,Ottensoos,['CITY_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.50775,11.339683
4828,Otterfing,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,47.911387,11.682121
4829,Otterndorf,"['REGIONAL_TRAIN', 'BUS']",['IAM'],DE,NI,Europe/Berlin,53.805984,8.893989
483,Bennigsen,['CITY_TRAIN'],"['IAM', 'GVH']",DE,NI,Europe/Berlin,52.240733,9.666376
4830,Ottersberg(Han),['REGIONAL_TRAIN'],"['VBN', 'IAM']",DE,NI,Europe/Berlin,53.096853,9.13315
4831,Offenbach-Waldhof,"['BUS', 'CITY_TRAIN']",['RMV'],DE,HE,Europe/Berlin,50.081691,8.828938
4832,Otterwisch,['REGIONAL_TRAIN'],"['NASA', 'MDV']",DE,SN,Europe/Berlin,51.200328,12.601793
4833,Otting,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.92871,12.703593
4834,Otting-Weilheim,['REGIONAL_TRAIN'],"['AVV', 'VGN']",DE,BY,Europe/Berlin,48.880872,10.818935
4836,Ottobrunn,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,48.063692,11.677795
4837,Ottweiler(Saar),['REGIONAL_TRAIN'],['SAARVV'],DE,SL,Europe/Berlin,49.402337,7.166133
4838,Otze,['CITY_TRAIN'],"['IAM', 'GVH']",DE,NI,Europe/Berlin,52.487617,10.017114
484,Benningen(Neckar),['CITY_TRAIN'],['VVS'],DE,BW,Europe/Berlin,48.943614,9.244504
4840,Ovelgünne,['REGIONAL_TRAIN'],"['NASA', 'MAR']",DE,ST,Europe/Berlin,52.141807,11.26943
4841,Overath,"['REGIONAL_TRAIN', 'BUS']",['VRS'],DE,NW,Europe/Berlin,50.93273,7.288817
4842,Owen(Teck),['REGIONAL_TRAIN'],"['VVS', 'NALDO']",DE,BW,Europe/Berlin,48.586996,9.44776
4843,Owschlag,"['REGIONAL_TRAIN', 'BUS']",['SH'],DE,SH,Europe/Berlin,54.392595,9.590516
4844,Oy-Mittelberg,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.646152,10.458131
4846,Paderborn Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['WT'],DE,NW,Europe/Berlin,51.712979,8.740505
4847,Paderborn Kasseler Tor,"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,51.716161,8.76126
4848,Paderborn Nord,"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,51.72807,8.758954
4850,Paffendorf,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VRS'],DE,NW,Europe/Berlin,50.961691,6.606998
4851,Paindorf,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.44268,11.487263
4852,Palzem,['REGIONAL_TRAIN'],['VRT'],DE,RP,Europe/Berlin,49.565064,6.371926
4853,Pankofen,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.799641,12.899425
4854,Berlin-Pankow-Heinersdorf,"['BUS', 'CITY_TRAIN']",['VBB'],DE,BE,Europe/Berlin,52.577963,13.429363
4855,Pansdorf,['REGIONAL_TRAIN'],['SH'],DE,SH,Europe/Berlin,53.981034,10.703056
4857,Papenburg(Ems),"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN']",['IAM'],DE,NI,Europe/Berlin,53.089706,7.386708
4858,Papendorf,['CITY_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.036604,12.137318
4859,Berlin Südkreuz (S),['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.476134,13.365144
4859,Berlin Südkreuz,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN', 'INTER_REGIONAL_TRAIN']",['VBB'],DE,BE,Europe/Berlin,52.475047,13.365319
4859,Berlin Südkreuz (Bus),[],['VBB'],DE,BE,Europe/Berlin,52.476449,13.364157
486,Bennungen,"['REGIONAL_TRAIN', 'BUS']",['NASA'],DE,ST,Europe/Berlin,51.464006,11.122989
4860,Papiermühle(Stadtr),"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.8853144,11.7901808
4861,Kunersdorf,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,51.76864,14.188364
4863,Pappenheim,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,48.926405,10.964028
4864,Parchim,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.43032,11.831265
4866,Parkentin,['REGIONAL_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.081256,11.978983
4868,Parsberg,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.164355,11.723355
4869,Partenstein,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,50.038379,9.52399
487,Benshausen,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,50.657009,10.602208
4870,Pasewalk,"['REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN']",[],DE,MV,Europe/Berlin,53.515353,13.988875
4871,Pasewalk Ost,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.50957,14.009312
4872,Passau Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']",[],DE,BY,Europe/Berlin,48.573632,13.450776
4874,Passow(Uckermark),['BUS'],['VBB'],DE,BB,Europe/Berlin,53.148702,14.10137
4876,Paulinenaue,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.675892,12.71327
4877,Paulinzella,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.701106,11.10596
4879,Pechbrunn,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.969536,12.165956
488,Bensheim,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']",['VRN'],DE,HE,Europe/Berlin,49.681329,8.616717
4880,Paderborn-Schloss Neuhaus,"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,51.749379,8.720845
4881,Pegau,['REGIONAL_TRAIN'],"['NASA', 'MDV']",DE,SN,Europe/Berlin,51.165966,12.241046
4883,Pegnitz,"['REGIONAL_TRAIN', 'BUS']",['VGN'],DE,BY,Europe/Berlin,49.7587084,11.5475965
4885,Peine,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN']","['IAM', 'VRB']",DE,NI,Europe/Berlin,52.318942,10.232145
4886,Peiß,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,47.960102,11.776595
4887,Peißen,"['BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.500814,12.059642
4888,Peißenberg,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.797496,11.060279
4889,Peißenberg Nord,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.81568,11.077304
489,Bensheim-Auerbach,['REGIONAL_TRAIN'],['VRN'],DE,HE,Europe/Berlin,49.701557,8.613366
4890,Peiting Nord,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.801565,10.92667
4891,Peiting Ost,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.792955,10.936692
4893,Peitz Ost,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,51.843979,14.449422
4896,Penzberg,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.749249,11.371875
4897,Perkam,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.857554,12.437388
4898,Perl,"['REGIONAL_TRAIN', 'BUS']",['SAARVV'],DE,SL,Europe/Berlin,49.473163,6.369321
4899,Perleberg,"['REGIONAL_TRAIN', 'BUS']",['VBB'],DE,BB,Europe/Berlin,53.071255,11.852322
49,Albstadt-Laufen Ort,['REGIONAL_TRAIN'],['NALDO'],DE,BW,Europe/Berlin,48.222859,8.917316
490,Bentwisch,['REGIONAL_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.117193,12.210506
4900,Petergrube,"['BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,SN,Europe/Berlin,51.098402,12.503348
4901,Petersaurach,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.303656,10.745433
4904,Petershagen(Uckerm),[],['VBB'],DE,BB,Europe/Berlin,53.239977,14.252349
4905,Petershagen Nord,['CITY_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.528904,13.789381
4906,Petershain,['REGIONAL_TRAIN'],['ZVON'],DE,SN,Europe/Berlin,51.316536,14.751237
4907,Petershausen(Obb),"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,48.41345,11.469881
4908,Petersroda,['CITY_TRAIN'],"['NASA', 'MDV']",DE,ST,Europe/Berlin,51.569958,12.2853488
491,Beratzhausen,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,49.092846,11.807853
4912,Pfaffenhausen,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.117794,10.451825
4913,Pfaffenhofen(Ilm),"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.522433,11.511884
4914,Quelle-Kupferheide,['REGIONAL_TRAIN'],['WT'],DE,NW,Europe/Berlin,51.994101,8.476397
4915,Überlingen-Nußdorf,['REGIONAL_TRAIN'],"['VHB', 'BODO', 'NALDO']",DE,BW,Europe/Berlin,47.754859,9.188144
4916,Pfalzel,"['REGIONAL_TRAIN', 'BUS']",['VRT'],DE,RP,Europe/Berlin,49.780319,6.68302
4917,Pfarrkirchen,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.429195,12.938169
4918,Worms-Pfeddersheim,['REGIONAL_TRAIN'],"['RNN', 'VRN']",DE,RP,Europe/Berlin,49.634634,8.279654
4920,Pflaumloch,['REGIONAL_TRAIN'],['OAM'],DE,BW,Europe/Berlin,48.84903,10.436925
4922,Pforzheim Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'CITY_TRAIN']","['VGC', 'VPE']",DE,BW,Europe/Berlin,48.894152,8.703099
4925,Pfreimd,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.485791,12.167453
4926,Schweinfurt Mitte,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,50.040173,10.228786
4927,Pfronten-Ried,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.583591,10.561026
4928,Pfronten-Steinach,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",[],DE,BY,Europe/Berlin,47.566111,10.574572
4929,Pfronten-Weißbach,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.595701,10.557736
4930,Philippsburg(Baden),"['REGIONAL_TRAIN', 'CITY_TRAIN']","['VRN', 'KVV']",DE,BW,Europe/Berlin,49.231621,8.454023
4931,Hamburg-Ottensen,['CITY_TRAIN'],"['IAM', 'SH', 'HVV']",DE,HH,Europe/Berlin,53.5595576,9.92694139
4932,Philippsheim,"['REGIONAL_TRAIN', 'BUS']",['VRT'],DE,RP,Europe/Berlin,49.953435,6.625693
4933,Piding,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'CITY_TRAIN']",[],DE,BY,Europe/Berlin,47.759543,12.91153
4934,Pillgram,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.336898,14.398532
4935,Pinneberg,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['IAM', 'SH', 'HVV']",DE,SH,Europe/Berlin,53.655179,9.797608
4936,Pinnow(Uckermark),['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,53.065342,14.088742
4938,Pinzberg,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.698809,11.097096
4940,Pirk,"['REGIONAL_TRAIN', 'BUS']",[],DE,SN,Europe/Berlin,50.427529,12.0762813
4941,Pirmasens Hbf,['REGIONAL_TRAIN'],['VRN'],DE,RP,Europe/Berlin,49.205645,7.598432
4942,Pirmasens Nord,['REGIONAL_TRAIN'],['VRN'],DE,RP,Europe/Berlin,49.259218,7.604401
4943,Pirna,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VVO'],DE,SN,Europe/Berlin,50.962623,13.928881
4944,Pirna-Copitz,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,50.96811,13.933872
4947,Plaaz,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['VVW'],DE,MV,Europe/Berlin,53.840457,12.337716
4948,Plaidt,['REGIONAL_TRAIN'],['VRM'],DE,RP,Europe/Berlin,50.395204,7.393638
4949,Planegg,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,48.105303,11.413556
495,Berchtesgaden Hbf,"['REGIONAL_TRAIN', 'CITY_TRAIN']",[],DE,BY,Europe/Berlin,47.626688,12.999058
4950,Berlin Plänterwald,['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.478542,13.473126
4951,Plate(Meckl),"['REGIONAL_TRAIN', 'BUS']",[],DE,MV,Europe/Berlin,53.553205,11.507024
4952,Plattling,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN']",[],DE,BY,Europe/Berlin,48.779619,12.86394
4954,Plaue(Thür),['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,50.778393,10.908698
4955,Plauen(Vogtl) ob Bf,"['REGIONAL_TRAIN', 'BUS']",[],DE,SN,Europe/Berlin,50.506163,12.129419
4957,Plauen(Vogtl)West,"['REGIONAL_TRAIN', 'BUS']",[],DE,SN,Europe/Berlin,50.494412,12.113439
496,Berga(Elster),"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.747189,12.158865
4960,Pleinfeld,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.1061083,10.9771657
4963,Plessa,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,51.470851,13.616847
4965,Plettenberg,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN']",['WT'],DE,NW,Europe/Berlin,51.23193,7.868913
4967,Plochingen,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']",['VVS'],DE,BW,Europe/Berlin,48.71308,9.41081
4968,Plön,"['REGIONAL_TRAIN', 'BUS']",['SH'],DE,SH,Europe/Berlin,54.159479,10.422562
4969,Plüderhausen,['REGIONAL_TRAIN'],['VVS'],DE,BW,Europe/Berlin,48.796684,9.595853
497,Berga-Kelbra,"['REGIONAL_TRAIN', 'BUS']",['NASA'],DE,ST,Europe/Berlin,51.4520614,11.0148132
4970,Plüschow,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.837064,11.285845
4972,Pockau-Lengefeld,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.7071736,13.2267934
4973,Pocking,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.406222,13.313164
4976,Berlin Poelchaustr.,['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.535593,13.535381
4979,Poggenhagen,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['IAM', 'GVH']",DE,NI,Europe/Berlin,52.467307,9.453972
498,Bergen(Oberbay),['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,47.82527,12.592846
4980,Poikam,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.931508,12.013836
4981,Poing,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,48.171329,11.809438
4982,Pölchow,['CITY_TRAIN'],['VVW'],DE,MV,Europe/Berlin,54.011031,12.121127
4984,Pölling,"['BUS', 'CITY_TRAIN']",['VGN'],DE,BY,Europe/Berlin,49.288282,11.413685
4986,Pommelsbrunn,['CITY_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.501463,11.513615
4987,Pommern(Mosel),['REGIONAL_TRAIN'],['VRM'],DE,RP,Europe/Berlin,50.169298,7.269836
4988,Pommritz,['REGIONAL_TRAIN'],['ZVON'],DE,SN,Europe/Berlin,51.159015,14.5747
499,Bergen auf Rügen,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'HIGH_SPEED_TRAIN']",[],DE,MV,Europe/Berlin,54.4205,13.417821
4990,Ponitz,['CITY_TRAIN'],"['NASA', 'MDV']",DE,TH,Europe/Berlin,50.857778,12.416664
4991,Pönitz(Leipzig),['CITY_TRAIN'],"['NASA', 'MDV']",DE,SN,Europe/Berlin,51.408536,12.514432
4992,Pönitz(Holst),['REGIONAL_TRAIN'],['SH'],DE,SH,Europe/Berlin,54.045654,10.671157
4993,Hamburg-Poppenbüttel,"['BUS', 'CITY_TRAIN']","['IAM', 'SH', 'HVV']",DE,HH,Europe/Berlin,53.652183,10.094034
4994,Poppenhausen,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,50.100477,10.138786
4995,Porschdorf(Pirna),['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,50.943184,14.138576
4997,Porstendorf,['REGIONAL_TRAIN'],['VMT'],DE,TH,Europe/Berlin,50.976993,11.645489
4998,Porta Westfalica,"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,52.243423,8.920253
4999,Porz(Rhein),"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VRS'],DE,NW,Europe/Berlin,50.882907,7.064724
5,Abensberg,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.819456,11.84662
50,Albstadt-Lautlingen,['REGIONAL_TRAIN'],['NALDO'],DE,BW,Europe/Berlin,48.213638,8.95462
500,Bergenweiler,['REGIONAL_TRAIN'],"['HTV', 'DING']",DE,BW,Europe/Berlin,48.576297,10.272879
5002,Porz-Wahn,['CITY_TRAIN'],['VRS'],DE,NW,Europe/Berlin,50.858133,7.079266
5004,Wülfrath-Aprath,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.267886,7.072023
5005,Pösing,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.229146,12.5429
5006,Possenhofen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,47.96196,11.306475
5007,Pößneck ob Bf,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.690293,11.588338
5008,Pößneck unt Bf,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.700536,11.606872
5009,Postbauer-Heng,"['BUS', 'CITY_TRAIN']",['VGN'],DE,BY,Europe/Berlin,49.308921,11.358849
5010,Potsdam Charlottenhof,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.3928,13.036496
