id,description,operatorname,state,stateExplanation,type
1932,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
1932,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
194,zu Gleis 2/3,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
194,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
194,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
1941,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
1944,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
1947,zu Bahnhofsvorplatz u. Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
196,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
1969,Gleis 1/11,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
1969,Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
1969,Gleis 12/13,DB Station&Service,ACTIVE,available,ELEVATOR
1972,Bahnsteig 2,DB Station&Service,ACTIVE,available,ELEVATOR
1972,Bahnsteig 1,DB Station&Service,ACTIVE,available,ELEVATOR
1973,zu Gleis 1,DB Station&Service,ACTIVE,available,ESCALATOR
1973,von Empfangshalle zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
1977,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
1980,Ausgang P&R - Nord,DB Station&Service,ACTIVE,available,ELEVATOR
1980,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
1980,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
1984,zu Gleis 20/21 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
1986,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
1986,zu Gleis 1/111,DB Station&Service,ACTIVE,available,ELEVATOR
1990,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2,zu Gleis 1+2,DB Station&Service,ACTIVE,available,ELEVATOR
2014,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2014,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2014,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2017,Aufzug zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2017,zur Unterführung,DB Station&Service,ACTIVE,available,ELEVATOR
2019,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2019,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2024,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
2024,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
203,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2037,Bstg 1 zur PU,DB Station&Service,ACTIVE,available,ELEVATOR
2037,Bstg 2 zur PU,DB Station&Service,ACTIVE,available,ELEVATOR
204,zu Gleis 2/31/32/4,DB Station&Service,ACTIVE,available,ELEVATOR
204,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2045,Bahnsteig 2,DB Station&Service,ACTIVE,available,ELEVATOR
2045,Bahnsteig 1,DB Station&Service,ACTIVE,available,ELEVATOR
2048,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2048,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2052,von Gleis 4/5,DB Station&Service,ACTIVE,available,ESCALATOR
2052,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ESCALATOR
2052,von EG zu Zwischenebene,DB Station&Service,ACTIVE,available,ESCALATOR
2052,zur Verteilerebene,DB Station&Service,ACTIVE,available,ESCALATOR
2052,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ESCALATOR
2052,von Gleis 6/7,DB Station&Service,ACTIVE,available,ESCALATOR
2052,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
2052,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2052,zu Gleis 8/25,DB Station&Service,ACTIVE,available,ELEVATOR
2054,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2058,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2058,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2058,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2066,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2066,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2066,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
2073,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2073,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2073,zu Gleis 5/6,DB Station&Service,INACTIVE,not available,ELEVATOR
2075,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2090,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2090,Zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2094,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2097,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2099,AUFZUG GLEIS 1,DB Station&Service,ACTIVE,available,ELEVATOR
2118,zu Gleis 2,DB Station&Service,INACTIVE,not available,ELEVATOR
2118,zu Gleis 1,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
2120,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2120,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2120,zu Gleis 14/15,DB Station&Service,ACTIVE,available,ELEVATOR
2120,zu Gleis 12/13,DB Station&Service,ACTIVE,available,ELEVATOR
2120,zu Gleis 11,DB Station&Service,INACTIVE,not available,ELEVATOR
2120,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2122,zu Gleis 3/5,DB Station&Service,ACTIVE,available,ELEVATOR
2122,zu Gleis 4,DB Station&Service,INACTIVE,not available,ELEVATOR
2122,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2124,"Mittelbahnsteig, Gleis 2/3",DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
2133,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2142,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2142,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2161,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2161,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2161,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2166,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2166,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
2189,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2189,zu Gleis 1/Bahnhofsvorplatz,DB Station&Service,ACTIVE,available,ELEVATOR
2189,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
219,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
219,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2194,zu Gleis 7/8,DB Station&Service,ACTIVE,available,ELEVATOR
2194,zu Gleis 11/12,DB Station&Service,INACTIVE,under construction,ELEVATOR
22,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
22,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
220,Gleis 10/12,DB Station&Service,ACTIVE,available,ELEVATOR
220,,DB Station&Service,INACTIVE,under construction,ESCALATOR
2201,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2201,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2201,zu Gleis 5,DB Station&Service,ACTIVE,available,ELEVATOR
2201,zu Gleis 6,DB Station&Service,ACTIVE,available,ELEVATOR
2202,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2202,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2202,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2207,zu Bahnsteig1/2/3/4,DB Station&Service,INACTIVE,under construction,ELEVATOR
2209,zu Gleis 1/1a,DB Station&Service,ACTIVE,available,ELEVATOR
2209,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2209,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2214,zum Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
2218,zu Gleis 6/7 Abschnitt A/B,DB Station&Service,ACTIVE,available,ELEVATOR
2218,zu Gleis 4/5 Abschnitt B/C,DB Station&Service,ACTIVE,available,ELEVATOR
2218,zu Gleis 8/9 Abschnitt C/D,DB Station&Service,ACTIVE,available,ELEVATOR
2218,zu Gleis 10/11 Abschnitt C/D,DB Station&Service,ACTIVE,available,ELEVATOR
2219,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2219,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
2223,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2223,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2227,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
223,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2240,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2240,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2240,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
225,Aufzug zu Gl. 1,DB Station&Service,ACTIVE,available,ELEVATOR
225,Aufzug zu Gl. 2,DB Station&Service,ACTIVE,available,ELEVATOR
2252,Gleis 2/3 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
2252,Gleis 1 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
2262,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2263,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2263,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2263,von Empfangshalle zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
2268,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2268,zu Gleis 5,DB Station&Service,ACTIVE,available,ELEVATOR
2268,zu Gleis 3,DB Station&Service,ACTIVE,available,ELEVATOR
2281,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2282,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2288,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
229,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2290,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
23,Aufzug Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
23,AUFZUG GLEIS 3,DB Station&Service,ACTIVE,available,ELEVATOR
2300,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2300,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2300,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2306,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2306,von EG zu Brücke,DB Station&Service,ACTIVE,available,ELEVATOR
2316,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2316,zu Gleis 2/3,DB Station&Service,INACTIVE,under construction,ELEVATOR
235,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2362,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2362,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
237,zu Gleis 1/2 (S-Bahn),DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
238,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
238,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2387,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2387,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2389,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2389,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
240,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
240,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2402,zu Gleis 5/7,DB Station&Service,ACTIVE,available,ELEVATOR
2402,zu Gleis 4,DB Station&Service,ACTIVE,available,ELEVATOR
2419,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2419,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
2420,,DB Station&Service,ACTIVE,available,ELEVATOR
2420,,DB Station&Service,ACTIVE,available,ELEVATOR
2422,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2422,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2422,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2432,Gleis 1 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
2432,Gleis 2/3 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
2432,Gleis 4 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
2438,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2438,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2443,"Hausbahnsteig, Gleis 1",DB Station&Service,ACTIVE,available,ELEVATOR
2443,"Mittelbahnsteig, Gleis 4/5",DB Station&Service,ACTIVE,available,ELEVATOR
2447,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2447,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2457,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
2457,zu Gleis 11/12 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2457,zu Gleis 3-6,DB Station&Service,ACTIVE,available,ELEVATOR
2457,zu Gleis 7-10,DB Station&Service,ACTIVE,available,ELEVATOR
2457,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2457,zu Gleis 14/18,DB Station&Service,ACTIVE,available,ELEVATOR
2458,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von EG zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von EG zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von EG zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2458,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2458,zu Terminal 2,DB Station&Service,ACTIVE,available,ELEVATOR
2458,zu Terminal 1,DB Station&Service,ACTIVE,available,ELEVATOR
2458,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2473,zu Gleis 1 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2473,Fahrtreppe Zwischenebene West,DB Station&Service,ACTIVE,available,ESCALATOR
2473,von EG zu Zwischenebene,DB Station&Service,ACTIVE,available,ESCALATOR
2473,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
248,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
248,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2490,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2490,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2490,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Gleis 8/9,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Bstg. 12/13,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Bstg. 10/11,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zum Wertstoff,DB Station&Service,ACTIVE,available,ELEVATOR
2498,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2503,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2503,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
2506,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2509,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2510,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2510,Aufzug zum Park - Ride Anlage,DB Station&Service,ACTIVE,available,ELEVATOR
2510,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
2512,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2513,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2513,von Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2513,zu Gleis 3/4 Abschnitt A,DB Station&Service,ACTIVE,available,ELEVATOR
2513,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2514,Nicht Reisendenrelevant,DB Station&Service,ACTIVE,available,ELEVATOR
2514,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2514,DB Lounge,DB Station&Service,ACTIVE,available,ELEVATOR
2514,Gleis 3/4 (S-Bahn) - Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,zu Gleis 11/12 Abschnitt E,DB Station&Service,ACTIVE,available,ELEVATOR
2514,Gleis 3/4 (S-Bahn) - Südsteg,DB Station&Service,INACTIVE,not available,ESCALATOR
2514,zu Gleis 13/14 Abschnitt E,DB Station&Service,ACTIVE,available,ELEVATOR
2514,zu Gleis 5/6 Abschnitt D,DB Station&Service,ACTIVE,available,ELEVATOR
2514,zu Gleis 7/8 Abschnitt E,DB Station&Service,ACTIVE,available,ELEVATOR
2514,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2514,von Gleis 5/6 zu Wandelhalle,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 3/4 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 7/8 zu Nordsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 11/12 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 7/8 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 11/12 zu Nordsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 13/14 zu Wandelhalle,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 5/6 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 11/12 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 13/14 zu Südsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 7/8 zu Wandelhalle,DB Station&Service,ACTIVE,available,ESCALATOR
2514,von Gleis 11/12 zu Nordsteg,DB Station&Service,ACTIVE,available,ESCALATOR
2515,ZU BSTG.(S-BAHN) AUFWÄRTS,DB Station&Service,ACTIVE,available,ESCALATOR
2515,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2516,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2516,von Empfangshalle aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2516,von Personentunnel aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Fernbahn zur -1-Ebene abw.,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Gleis 1/2 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Gleis 1/2 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,Busbahnhof abwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von Gleis 3/4 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von -1-Ebene zur Fernbahn,DB Station&Service,ACTIVE,available,ESCALATOR
2517,von EG zu 1.OG,DB Station&Service,ACTIVE,available,ESCALATOR
2517,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2517,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2517,zum Busbahnhof aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2517,Treppenhaus P.N.Pl.12,DB Station&Service,ACTIVE,available,ELEVATOR
2517,Ausg.Ottensener Hauptstraße,DB Station&Service,ACTIVE,available,ESCALATOR
2517,Lastenaufzug,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
2518,vom ZOB zum 1.OG abwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2518,vom 1.OG zum ZOB,DB Station&Service,ACTIVE,available,ESCALATOR
2518,zu Gleis 1/2 Abschnitt F,DB Station&Service,ACTIVE,available,ELEVATOR
2518,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2518,zu Gleis 5 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2518,EG - 1.OG - 2.OG,DB Station&Service,ACTIVE,available,ELEVATOR
2518,von EG zu 1.OG,DB Station&Service,ACTIVE,available,ESCALATOR
2518,von EG zu 1.OG,DB Station&Service,ACTIVE,available,ESCALATOR
2519,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2519,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
2519,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2519,Gleis 11/12 zur -2-Ebene,DB Station&Service,ACTIVE,available,ELEVATOR
2519,S-Bahn 2.UG zum ZOB,DB Station&Service,ACTIVE,available,ELEVATOR
2520,von Gleis 2/3 aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2520,von Gleis 1 aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
2521,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2523,v. Vorplatz zur Brücke,DB Station&Service,ACTIVE,available,ELEVATOR
2523,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2523,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2523,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2525,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
2525,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
2528,zu Gleis 12/13,DB Station&Service,ACTIVE,available,ELEVATOR
2528,zu Gleis 10/11 Abschnitt C/D,DB Station&Service,ACTIVE,available,ELEVATOR
2528,zu Gleis 8/9 Abschnitt B/C/D,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
2528,zu Gleis 5/6 Abschnitt D/E,DB Station&Service,ACTIVE,available,ELEVATOR
2528,Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2528,Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2533,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2533,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2533,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2537,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2537,PU zu Gleis 104/106,DB Station&Service,ACTIVE,available,ELEVATOR
2537,PU zu Bstg. 102/103,DB Station&Service,ACTIVE,available,ELEVATOR
2544,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2544,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 7/8,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
2545,von UG zu 4.OG,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
2545,zu Bstg Gl 3/4,DB Station&Service,UNKNOWN,monitoring disrupted,ESCALATOR
2545,zu Bstg Gl 13/14,DB Station&Service,INACTIVE,not available,ESCALATOR
2545,zu Bstg Gl 9/10,DB Station&Service,ACTIVE,available,ESCALATOR
2545,zu Bstg Gl 7/8,DB Station&Service,ACTIVE,available,ESCALATOR
2545,DB Lounge,DB Station&Service,ACTIVE,available,ELEVATOR
2545,,DB Station&Service,ACTIVE,available,ESCALATOR
2545,von UG zu 4.OG,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
2545,zu Mc Donald,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 11/12,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 13/14 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Gleis 9/10,DB Station&Service,ACTIVE,available,ELEVATOR
2545,zu Bstg Gl 7/8 Ostseite,DB Station&Service,ACTIVE,available,ESCALATOR
2545,zu Bstg Gl 9/10 Ostseite,DB Station&Service,ACTIVE,available,ESCALATOR
2545,zu Bstg Gl 3/4 Ostseite,DB Station&Service,ACTIVE,available,ESCALATOR
2545,zu Bstg Gl 13/14 Ostseite,DB Station&Service,ACTIVE,available,ESCALATOR
2545,von UG zu 4.OG,DB Station&Service,ACTIVE,available,ELEVATOR
2550,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
2551,,DB Station&Service,ACTIVE,available,ELEVATOR
2556,von EG zu 1.UG,DB Station&Service,INACTIVE,not available,ESCALATOR
2556,von EG zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2556,von Gleis 3 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2556,von Gleis 1/2 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2556,von Gleis 1/2 (S-Bahn) zu 1.UG,DB Station&Service,ACTIVE,available,ESCALATOR
2556,von Gleis 1/2 (S-Bahn) zu 1.UG,DB Station&Service,UNKNOWN,monitoring disrupted,ESCALATOR
